work_id,name,artist_id,style,museum_id
26478,"Skeletons Fighting for the Body of a Hanged Man",502,Expressionism,NULL
170997,"The Battle of Montmirail",740,Orientalism,NULL
26480,"The Intrigue",502,Expressionism,NULL
171003,"The Battle of Valmy",740,Orientalism,NULL
123795,"Autumn Landscape",753,NULL,NULL
170859,"The Death Angel",740,Orientalism,NULL
123702,"Cattle Along the Waterside",753,NULL,NULL
170868,"The Duc de Chartres Holding a Hoop",740,Orientalism,NULL
123804,"Cows Watering",753,NULL,NULL
30925,"A Winter Scene",713,Baroque,47
30927,"An Inn by a Frozen River",713,Baroque,47
26996,"Above Eternal Peace",594,NULL,NULL
123711,"Fording the Stream",753,NULL,NULL
26998,"After Rain Reach",594,NULL,NULL
27000,"Fresh Breeze, the Volga",594,NULL,NULL
123720,"From Shifting Shade",753,NULL,NULL
123729,"Gleneida Lake",753,NULL,NULL
123784,Godesberg,753,NULL,NULL
123738,"Landscape with Road Along a Lake",753,NULL,NULL
123747,"Livestock Near a River",753,NULL,NULL
123756,"Loon Lake Morning",753,NULL,NULL
27002,"Golden Autumn",594,NULL,NULL
123765,"Morning in New England",753,NULL,53
27004,"Lake Russia",594,NULL,NULL
123774,"The Old Homestead",753,NULL,NULL
27006,Lilies,594,NULL,NULL
29157,"Arrangement in Flesh Colour and Black, Portrait of Theodore Duret",608,Impressionism,35
27008,March,594,NULL,NULL
27010,"On Lake",594,NULL,NULL
27012,"Quiet Abode",594,NULL,NULL
27014,"Vesper Chores",594,NULL,NULL
7633,"A Summer Day in Crimea",633,NULL,NULL
7635,"American Shipping off the Rock of Gibraltar",633,NULL,41
7637,"Arrival of Peter the First to Neva",633,NULL,34
7639,"Barge at Sea Shore",633,NULL,NULL
7641,"Battle in Hiosskiy Strait",633,NULL,34
7643,"Battle of Navarino",633,NULL,41
7645,"Battle of Steamer Vesta",633,NULL,34
7647,"Boat Ride by Kumkapi in Constantinople",633,NULL,NULL
7649,"Brig Mercury After Victory",633,NULL,NULL
7651,"Brig Mercury Being Attacked by Two Turkish Ships",633,NULL,34
7653,"Broad Landscape with Settlers",633,NULL,NULL
7655,"Calm Early Evening Sea",633,NULL,NULL
7657,"Capture of Messina",633,NULL,34
7659,"Carts in Steppe",633,NULL,34
7661,"Chernomorskiy Fleet in Feodosiya",633,NULL,34
7663,"Chesmenskiy Battle",633,NULL,34
7665,"Chumaks During the Rest",633,NULL,34
7667,"Coffee-House by the Ortakoy Mosque in Constantinople",633,NULL,NULL
7669,"Constantinovich Brig Mercury After Victory Over Two Turkish Ships",633,NULL,34
7671,"Constantinovich Ship in the Stormy Sea",633,NULL,34
7673,"Constantinovich the Ninth Wave",633,NULL,34
7675,"Frozen Bosphorus Under Snow",633,NULL,NULL
7677,Goodbye,633,NULL,NULL
7679,Kerch,633,NULL,34
7681,"Landing Party of Raevskiy",633,NULL,34
7683,"Night at Gurzof",633,NULL,NULL
7685,"Ox-carts in the Ukrainian Steppe",633,NULL,NULL
7687,"Parade of Chernomorskiy Fleet",633,NULL,34
7689,Rainbow,633,NULL,34
7691,"Russian Squadron",633,NULL,34
7693,"Sea Battle Near Navarino",633,NULL,34
7695,"Sea Battle Near Vyborg",633,NULL,34
7697,"Sea Coast",633,NULL,NULL
7701,"Sinopskiy Battle, Night",633,NULL,NULL
7699,"Sinopskiy Battle",633,NULL,34
7703,"Storm Over the Black Sea",633,NULL,NULL
7705,"Stormy Sea",633,NULL,NULL
7707,"Sunset Over Yalta",633,NULL,NULL
7709,"The Bay of Naples",633,NULL,NULL
7711,"The Bay of Naples",633,NULL,NULL
7713,"The Great Pyramid at Giza",633,NULL,NULL
7715,"The Great Storm at Sea",633,NULL,NULL
7717,"The Ninth Wave",633,NULL,NULL
7719,"The Russian Squadron on the Sebastopol Roads",633,NULL,41
21671,"Portrait of Marquise de Miramon, Therese Feuillant",556,Classicism,55
21673,"Portrait of Mrs. Catherine Smith Gill and Two of her Children",556,Classicism,NULL
21675,"Portrait of the Marquis and Marchioness of Miramon",556,Classicism,49
21681,"Reading the News",556,Classicism,NULL
21683,"Room Overlooking the Harbour",556,Classicism,NULL
202039,"Seaside (Spring)",556,Classicism,53
21687,"Still On Top",556,Classicism,NULL
21691,"The Ball",556,Classicism,49
21719,"The Bridesmaid",556,Classicism,NULL
193705,"Catharina Annette Fraser",642,NULL,43
193714,"Dieuwke Fontein, Second Wife of Adriaan van der Hoop",642,NULL,43
193723,"Dr. Cornelis Hendrik a Roy, Physician and Biographer",642,NULL,43
193732,"Gijsbertus Johannes Rooyens, Professor of Theology and Church History at the University of Amsterdam",642,NULL,43
193741,"Girl Resting",642,NULL,43
193777,"Portrait of Alida Christina Assink",642,NULL,43
193768,"Portrait of William II, King of the Netherlands",642,NULL,43
193786,"Regents and Regentesses of the Lepers' Asylum, Amsterdam",642,NULL,43
193759,"Rodolphe le Chevalier, Amsterdam Merchant and one of Three Founders of the Holland Railroad Company",642,NULL,43
193750,"Salome with the Head of John the Baptist",642,NULL,43
25507,"A Landscape with the Judgement of Paris",909,Baroque,47
25509,"A Rocky Italian Landscape with Herdsmen and Muleteers",909,Baroque,47
25511,"A Rocky Landscape with an Ox-cart",909,Baroque,47
25515,"A View on the Tiber",909,Baroque,47
164373,Farmyard,909,Baroque,43
164473,"Italian Landscape with a Draughtsman",909,Baroque,43
164458,"Italian Landscape with a View of a Harbor",909,Baroque,43
164444,"Italian Landscape with Ferry",909,Baroque,43
164434,"Italian Landscape with the Ponte Molle",909,Baroque,43
25517,"Landscape with a Draftsman",909,Baroque,60
25519,"Men with an Ox and Cattle by a Pool",909,Baroque,47
25521,"Peasants with Mules and Oxen",909,Baroque,47
164837,"Street Scene Placed Among Roman Ruins",909,Baroque,43
157690,"The Entry of the Animals into Noah's Ark",675,Renaissance,55
189760,"The Garden of Eden with the Fall of Man",675,Renaissance,55
157984,"The Sermon on the Mount",675,Renaissance,55
189764,"View of the City on a River",675,Renaissance,55
191970,"A Young Man and Woman Making Music",818,Baroque,47
191992,"Allegory of Vanity",818,Baroque,47
192001,"Artist in His Studio",818,Baroque,47
192073,"Painter in His Studio",818,Baroque,67
192010,"The Five Senses, Hearing",818,Baroque,NULL
192019,"The Five Senses, Sight",818,Baroque,NULL
192028,"The Five Senses, Smell",818,Baroque,NULL
192037,"The Five Senses, Taste",818,Baroque,NULL
192046,"The Five Senses, Touch",818,Baroque,NULL
192055,"Three Children Drinking and Making Mischief",818,Baroque,NULL
192064,"Two Boys and a Girl Making Music",818,Baroque,67
28307,"A Fishing Boat in Rough Sea Off a Rocky Shore",861,NULL,41
28301,"Dutch Ships in a Gale",861,NULL,41
28309,"Fishermen on Shore Hauling in Their Nets",861,NULL,41
28311,"Mussel Fishing",861,NULL,41
28303,"Mussel Fishing",861,NULL,41
28305,"Vessels in a Moderate Breeze",861,NULL,60
150379,"A Beauty in an Interior",860,Classicism,NULL
150390,"A Compelling Portrait",860,Classicism,NULL
150401,"A Song Sweetly Sung",860,Classicism,NULL
150500,"A Young Beauty",860,Classicism,NULL
150412,"A Young Gypsy",860,Classicism,NULL
150423,"An Alluring Glance",860,Classicism,NULL
6727,"Boat in the Flood at Port Marly",573,Impressionism,49
6729,Bougival,573,Impressionism,NULL
208553,"Bridge at Moret-sur-Loing",573,Impressionism,67
6731,"Cabins Along the Loing Canal, Sunlight Effect",573,Impressionism,NULL
6737,"Early Snow at Louveciennes",573,Impressionism,NULL
6739,"El Camino de Montbuisson in Louveciennes",573,Impressionism,NULL
6735,"Farmyard in Saint-Mammès",573,Impressionism,49
6743,"Flood at Port-Marly",573,Impressionism,56
6747,"Foggy Morning, Voisins",573,Impressionism,49
6749,"Footbridge at Argenteuil",573,Impressionism,49
6751,"Garden Path in Louveciennes",573,Impressionism,NULL
6753,"Horses Being Watered at Marly-le-Roi",573,Impressionism,NULL
6755,"June Morning in Saint-Mammès",573,Impressionism,NULL
6757,"La Grande-Rue, Argenteuil",573,Impressionism,NULL
6765,"Lady's Cove, Langland Bay, Le Matin",573,Impressionism,NULL
208530,"Landscape along the Seine with the Institut de France and the Pont des Arts",573,Impressionism,68
6767,"Landscape at Louveciennes",573,Impressionism,NULL
6771,"Landscape (Spring at Bougival)",573,Impressionism,67
23392,"A Cloudy Day",610,"American Landscape",NULL
185403,"A Fair Day on the Coast",610,"American Landscape",NULL
185411,"A Summer Day at the Seashore, New England",610,"American Landscape",NULL
185659,"A Woodland Stream",610,NULL,NULL
185419,"After the Storm",610,"American Landscape",NULL
185427,"Afternoon by the Ocean",610,"American Landscape",NULL
185435,"Afternoon on the Hudson",610,"American Landscape",NULL
185451,"Afternoon, Southampton Beach",610,"American Landscape",NULL
185443,"Afternoon Surf",610,"American Landscape",NULL
185459,"Along the Shore",610,"American Landscape",NULL
185362,"At Mount Desert Island, Maine",610,"American Landscape",NULL
185666,"Autumn Mist, Lake George",610,"American Landscape",NULL
185467,"Beach at Little Boar's Head, New Hampshire",610,"American Landscape",NULL
23394,"Blue Point, Long Island",610,"American Landscape",NULL
23396,"Boating in the Afternoon",610,"American Landscape",NULL
185673,"Breaking Waves",610,"American Landscape",NULL
23398,"Brundith Head, Grand Manan",610,"American Landscape",NULL
185475,"Cliff Island, Maine",610,"American Landscape",NULL
185483,"Coastal Scene",610,"American Landscape",NULL
23400,Drifting,610,"American Landscape",NULL
185491,"Eagle Head, Manchester by the Sea",610,"American Landscape",NULL
185499,"Evening's Glow",610,"American Landscape",NULL
185389,"Gathering Water Lilies at Curzon's Mills, Newburyport, Massachusetts",610,"American Landscape",NULL
185371,"Grand Manaan",610,"American Landscape",NULL
185507,"Grand Manan",610,"American Landscape",NULL
185515,"Hazy Coast",610,"American Landscape",NULL
185680,"Indian Summer, Massachusetts",610,"American Landscape",NULL
185687,"Lake George",610,"American Landscape",NULL
185694,"Lake George",610,"American Landscape",NULL
185555,"Along the Maine Coast",610,"American Landscape",60
21100,"A Chilly Morning in Luxembourg",823,Cubism,NULL
21102,"A Concert in the Garden",823,Cubism,NULL
21104,"A Festive Evening",823,Cubism,NULL
21106,"A Steep Slope in the Vineyards",823,Cubism,NULL
21108,"Afternoon Tea",823,Cubism,NULL
21110,Archers,823,Cubism,30
21112,"Arthur Honegger with &quot;King David&quot;",823,Cubism,NULL
21114,"At Leisure",823,Cubism,NULL
21116,"At the Ball",823,Cubism,NULL
21118,"Bacchanale Among the Rocks",823,Cubism,NULL
21120,"Bathers with Birds",823,Cubism,NULL
21122,"Beauties Fancy",823,Cubism,NULL
21124,"Beyond the Radiant Valley",823,Cubism,NULL
21126,"Borghese Gardens No.1, Water Fountain",823,Cubism,NULL
21128,Cemetery,823,Cubism,NULL
21130,"Country Memories",823,Cubism,NULL
21132,"Dancer at the Palais",823,Cubism,NULL
21134,Dancers,823,Cubism,NULL
21136,Dimanche,823,Cubism,NULL
21138,"Dukas Etude",823,Cubism,NULL
21140,"Equestrian Fantasy with Pink Lady",823,Cubism,NULL
21144,"Flowers and Figures II",823,Cubism,NULL
21142,"Flowers and Figures",823,Cubism,NULL
21146,"Fountain in a Garden of Rome",823,Cubism,NULL
21148,"Geneva Harbor",823,Cubism,NULL
21150,"Hands and Fruits",823,Cubism,NULL
21152,"Happy Omen",823,Cubism,NULL
21154,"Henry Spiess",823,Cubism,NULL
21156,Horses,823,Cubism,NULL
21158,"In the Chapel",823,Cubism,NULL
21160,"Intermission Portrait of Jeanne Beillehacheo",823,Cubism,NULL
21162,"Italian Landscape II, Market in Verona",823,Cubism,NULL
21164,"Italian Landscape IV",823,Cubism,NULL
21168,"Joy in the Forest II",823,Cubism,NULL
21170,"Joy in the Forest III",823,Cubism,NULL
21166,"Joy in the Forest",823,Cubism,NULL
21172,"Land of the Vineyards",823,Cubism,NULL
21174,Landscape,823,Cubism,NULL
21176,"Landscape at Orsay",823,Cubism,NULL
21178,"Landscape of Jorat",823,Cubism,NULL
21180,"Marval at the Van Dongen's Masked Ball",823,Cubism,NULL
21184,"My Portrait II",823,Cubism,NULL
21182,"My Portrait",823,Cubism,NULL
21186,"Nude with Red Hair",823,Cubism,NULL
21188,"Orchard (Ursenbach)",823,Cubism,NULL
21192,"Pear Tree II",823,Cubism,NULL
21190,"Pear Tree",823,Cubism,NULL
21194,"Pink Spring",823,Cubism,NULL
21196,"Playing with a Fan",823,Cubism,NULL
21198,"Portrait of a Young Man",823,Cubism,NULL
21200,"Portrait of Madame Hodler",823,Cubism,NULL
21202,"Portrait of Mlle. Madeleine de Cerenville",823,Cubism,NULL
21204,"Portrait of My Mother",823,Cubism,NULL
21206,"Portrait of Pernette (Simone Schule)",823,Cubism,NULL
21208,"Raymonde Naville",823,Cubism,NULL
21210,"Reading in the Garden, Portrait of Albert Rheinwald",823,Cubism,NULL
21212,"Roulotte Joyeuse",823,Cubism,NULL
21214,Self-Portrait,823,Cubism,NULL
21218,"Skating in the Bois de Boulogne II",823,Cubism,NULL
21216,"Skating in the Bois de Boulogne",823,Cubism,NULL
24383,"A Chalupa",800,Cubism,NULL
24385,"A Mulher",800,Cubism,NULL
24387,"A Poem in Colour",800,Cubism,NULL
24389,Cavaquinho,800,Cubism,NULL
24391,"Corpus Christi Procession",800,Cubism,NULL
24393,"Crime Blue Abyss Physical Remorse",800,Cubism,NULL
24395,"Deaf Music",800,Cubism,NULL
24397,Greyhounds,800,Cubism,NULL
24399,"Instrument's Life",800,Cubism,NULL
24401,"Interior Things's Expression",800,Cubism,NULL
24403,"Les Cavaliers",800,Cubism,NULL
24405,"Manhufe Landscape",800,Cubism,NULL
24407,"Metallic Vibrations",800,Cubism,NULL
24409,"Paysage Cubiste",800,Cubism,NULL
24411,"Pelas Janelas",800,Cubism,NULL
24413,"Popular Song and the Brazil Bird",800,Cubism,NULL
24415,"Promontory Head Indigo Seas of Ossian Rose Orange",800,Cubism,NULL
24417,"Smoker with a Cigarette Holder",800,Cubism,NULL
24419,"Steel Mask",800,Cubism,NULL
24421,"The Green Eye Mask Head",800,Cubism,NULL
24423,"The Leap of the Rabbit",800,Cubism,68
24425,"The Little Bright House, Landscape",800,Cubism,NULL
24427,"Trou de la Serrure-Viola",800,Cubism,NULL
24429,Untitled,800,Cubism,NULL
24431,"Untitled II",800,Cubism,NULL
24433,"Untitled (Cash Register)",800,Cubism,NULL
24435,"Untitled (Coty)",800,Cubism,NULL
24437,"Untitled (Ponte)",800,Cubism,NULL
24439,"Windmills Telegraph Wire",800,Cubism,NULL
135364,"Bouquet of Flowers in a Glass Vase",777,Rococo,NULL
25499,"Bouquet of Flowers on a Ledge",777,Rococo,60
25501,"Flower Still Life",777,Rococo,55
135373,"Flowers in a Berkemeier Glass on a Stone Ledge",777,Rococo,NULL
135382,"Flowers in a Glass Vase",777,Rococo,NULL
135355,"Fruit in a Wicker Basket with a Lizard and a Red Admiral Butterfly on a Stone Ledge",777,Rococo,NULL
135346,"Fruit Still Life with Shells",777,Rococo,NULL
135324,"Semper Augustus Tulips in a Wan-Li Vase",777,Rococo,NULL
135391,"Still Life with Flowers",777,Rococo,NULL
135335,"Tulips, Roses, Bluebells, Narcissus Tortuosis",777,Rococo,NULL
6893,"A Reclining Nude",831,Expressionism,36
6895,"Adrienne, Woman with Bangs",831,Expressionism,46
6899,Alice,831,Expressionism,NULL
6901,"Andre Rouveyre",831,Expressionism,NULL
6903,Antonia,831,Expressionism,NULL
6905,"Beatrice Hastings Assise",831,Expressionism,NULL
6907,"Blaise Cendrars",831,Expressionism,NULL
6909,"Boy in a Striped Sweater",831,Expressionism,35
197821,"Boy in Sailor Suit",831,Expressionism,51
6911,"Boy in Short Pants",831,Expressionism,NULL
6927,"Boy in the Blue Jacket",831,Expressionism,61
6913,"Bride and Groom (The Newlyweds)",831,Expressionism,30
6915,"Cafe´ Singer",831,Expressionism,46
7818,Caryatid,831,Expressionism,NULL
6917,"Chaim Soutine",831,Expressionism,46
6919,Christina,831,Expressionism,NULL
197866,"Cypresses and Houses at Cagnes",831,Expressionism,51
6949,"Dark Haired Girl",831,Expressionism,NULL
6921,"Elena Pavlowski",831,Expressionism,NULL
6925,"Flower Vendor",831,Expressionism,35
6929,"Girl in a Green Blouse",831,Expressionism,46
6977,"Girl in Yellow Dress",831,Expressionism,NULL
6979,"Girl with Blouse",831,Expressionism,NULL
6981,"Girl with Hat",831,Expressionism,NULL
6931,"Girl with Polka-Dot Blouse",831,Expressionism,51
6933,"Gypsy Woman with Baby (Jacques Villon)",831,Expressionism,46
6935,"Jacques and Berthe Lipchitz",831,Expressionism,68
6939,"Jeanne Hebuterne in a Black Hat",831,Expressionism,NULL
6941,"Jeanne Hebuterne in a Hat",831,Expressionism,NULL
6937,"Jeanne Hebuterne",831,Expressionism,61
29612,"A Nude Standing",855,Realism,NULL
29614,"A Toast in Idun",855,Realism,NULL
29616,"After the Bath",855,Realism,NULL
29618,"Ambassador David Jayne Hill",855,Realism,NULL
29620,"Archipelago Flower",855,Realism,NULL
29622,"Banker Ludvig Arosenius",855,Realism,NULL
29624,"Castles in the Air",855,Realism,NULL
29626,Dagmar,855,Realism,NULL
29628,"Dalecarlian Girl From Rattvik",855,Realism,NULL
29630,Frileuse,855,Realism,NULL
29632,"Girl Playing Mandolin",855,Realism,NULL
29634,"Grover Cleveland",855,NULL,NULL
29636,"Hugo Reisinger",855,Realism,46
29638,"In Gopsmor",855,Realism,NULL
29640,"In Scotland (Mrs. Symons)",855,Realism,NULL
29642,"In the Skerries",855,Realism,NULL
29644,"In Werner's Rowing Boat",855,Realism,NULL
29646,"Isabella Stewart Gardner in Venice",855,Realism,NULL
29648,Jollen,855,Realism,NULL
29650,"Lace Making in Venice",855,Realism,NULL
29652,"Lady with Fur Cape",855,Realism,NULL
29654,"Landscape From Gopsmor",855,Realism,NULL
29656,"Man and Boy in Algiers",855,Realism,NULL
29658,Margit,855,Realism,NULL
29660,"Martha Dana",855,Realism,NULL
1416,"Woman Holding a Balance",574,Baroque,46
29662,Mathilde,855,Realism,NULL
29664,Midnight,855,Realism,NULL
29666,"Night Effect",855,Realism,NULL
1418,"Woman in Blue Reading a Letter",574,Baroque,43
1420,"Woman with a Lute Near a Window",574,Baroque,35
1422,"Woman with a Pearl Necklace",574,Baroque,NULL
194189,"Agatha Petronella Hartsen",784,NULL,43
194288,"Allegory of the Death of William V, Prince of Orange",784,NULL,43
29668,"Nude in Fire Light",855,Realism,NULL
194297,"Arcadian Landscape",784,NULL,43
29670,Nudes,855,Realism,NULL
194198,"Hendrik Harmen Klijn",784,NULL,43
194270,"Louis Royer, Sculptor, and Albertus Bernardus Roothaan, Stockbroker, Friend of the Arts, and Patron of the Sciences",784,NULL,43
194207,"Pieter Merkus, Governor General",784,NULL,43
194279,"Portrait of a Woman and a Man",784,NULL,43
29672,Omnibus,855,Realism,NULL
194216,"Portrait of Baron David Hendrik Chasse, Lieutenant-General",784,NULL,43
29674,"Oscar II",855,Realism,NULL
194225,"Portrait of Jacob Hobein, Rescued the Dutch Flag under Enemy Fire, 18 March 1831",784,NULL,43
29676,"Port of Hamburg",855,Realism,NULL
194234,"Portrait of Jonkheer Jan Willem Janssens, Governor of the Cape Colony and Governor-General of the Dutch East Indies",784,NULL,43
29678,"Portrait of Emma Zorn",855,Realism,NULL
194252,"Portrait of Sara de Haan, Widow of the Amsterdam Underwriter Cornelis Hartsen",784,NULL,43
194261,"Portrait Study of Arthur Wellesley, Duke of Wellington",784,NULL,43
194318,"The Battle of Waterloo",784,NULL,43
29680,"Portrait of Franz Heiss",855,Realism,NULL
194304,"The Voluntary Sacrifice of Reverend Hambroeck on Taiwan",784,NULL,43
29682,"Portrait of Frieda Schiff",855,Realism,35
194311,"Triumvirate Assuming Power in the Name of the Prince of Orange, 21 November 1813",784,NULL,43
29684,"Portrait of Lisen Lamm",855,Realism,NULL
